,subject,session,scan,bias_max,bias_med,bias_min,cnr,efc,fber,fwhm,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,qi1,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr,snr_csf,snr_gm,snr_wm,spacing_x,spacing_y,spacing_z,summary_mean_bg,summary_mean_csf,summary_mean_gm,summary_mean_wm,summary_p05_bg,summary_p05_csf,summary_p05_gm,summary_p05_wm,summary_p95_bg,summary_p95_csf,summary_p95_gm,summary_p95_wm,summary_stdv_bg,summary_stdv_csf,summary_stdv_gm,summary_stdv_wm
10,sub-50033,single_session,T1w,1.60024631023,1.23819887638,0.916283369064,0.812044799328,0.573335663516,5.03373336792,3.42266,3.28498,3.46862,3.51884,0.166347701527,0.429257673898,0.404394624575,0.691868628956,82461.140625,133735.828125,66710.0703125,176,256,256,2.39122843742,1.53294289112,2.41434907913,3.22639369965,1.0,1.0,1.0,170.399719238,65.1242523193,110.774940491,175.087478638,87.3030700684,20.1079995155,14.3314447403,43.8995176315,230.897698975,109.711244583,175.659301758,237.814711761,44.3249893188,27.6926593781,51.4687461853,64.6170043945
11,sub-10455,single_session,T1w,1.59653115273,1.20135593414,0.836760818958,0.899529218674,0.579401389287,5.44375801086,4.11258,3.91844,4.18151,4.2452,0.184781133513,0.402254959141,0.412963907346,0.739356633674,91595.6328125,155764.203125,78116.234375,176,256,256,2.46837568283,1.51698553562,2.49430608749,3.39383530617,1.0,1.0,1.0,208.008789062,78.4104003906,131.331863403,216.942260742,97.1422393799,27.8475122452,21.0114189148,56.6486715317,289.634744263,128.592010498,214.530549622,299.455677795,59.2052650452,30.5631217957,61.8691864014,80.3391494751
12,sub-50083,single_session,T1w,1.41881287098,1.11941719055,0.845353066921,0.894877791405,0.585501915591,5.39655065536,3.96147,3.78196,3.99058,4.11924,0.173354414226,0.415086903845,0.411558681929,0.965103734617,101538.085938,184912.34375,77054.9921875,176,256,256,2.47063064575,1.56725406647,2.47487998009,3.3697578907,1.00000369549,1.0,1.0,239.267501831,90.1317214966,152.543701172,250.979034424,120.573570251,30.3060195923,23.4544782639,67.5431884766,324.946472168,149.854272461,242.932310486,333.361297607,63.7256698608,37.3202972412,70.0925216675,88.8296051025
13,sub-10975,single_session,T1w,1.50311231613,1.1646797657,0.848259806633,0.944739222527,0.555632377908,6.3502664566,3.7641,3.54332,3.86211,3.89716,0.183168100551,0.391095966218,0.42573593323,0.956701144328,90290.171875,161420.265625,69234.65625,176,256,256,2.60846495628,1.62770831585,2.62647390366,3.57121300697,1.0,1.0,1.0,211.139083862,80.5884094238,133.515335083,224.952896118,101.075424194,30.0938976288,23.3957612991,65.8682891846,286.958911133,134.582211304,215.729672241,294.366491699,58.2629814148,32.4820365906,61.9515953064,75.6563415527
14,sub-50042,single_session,T1w,1.4791008234,1.16408514977,0.940595448017,0.99608361721,0.569390966551,4.81259775162,3.80914,3.70203,3.82994,3.89807,0.178610837495,0.44169470838,0.379694454125,0.604602343549,91888.5546875,172067.84375,68230.6328125,176,256,256,2.30352950096,1.37417340279,2.27016544342,3.26624917984,1.00000369549,1.0,1.0,164.150665283,59.2977104187,105.174209595,179.333984375,78.1592189789,20.5523506165,16.5155708313,48.7778049469,232.791256714,98.8579940796,168.420297241,239.249042511,48.7564201355,24.6480026245,48.2476196289,64.157119751
15,sub-10704,single_session,T1w,1.38630056381,1.08319151402,0.75103777647,1.00364542007,0.534645181059,6.62868785858,4.3614,4.08204,4.41208,4.60634,0.165262174519,0.439241243536,0.395496581945,0.94678439334,87276.890625,156240.125,64836.09375,176,256,256,2.61463999748,1.53083109856,2.65472173691,3.65836715698,1.00000047684,1.0,1.0,227.503265381,78.9532623291,149.276031494,241.675613403,102.686782074,26.8901081085,20.8256397247,64.824464798,314.021203613,132.062309265,234.834729004,321.978207397,65.4114456177,33.4814567566,67.9084625244,86.6972198486
16,sub-60066,single_session,T1w,1.42188298702,1.12551748753,0.884100317955,0.899534881115,0.573573785453,4.48920822144,4.04233,3.79758,4.13834,4.20302,0.175652665266,0.431540463271,0.392806871463,0.951144021688,86140.7421875,171023.046875,80120.8828125,176,256,256,2.19972014427,1.25234055519,2.22364234924,3.12317728996,0.999996423721,1.0,1.0,178.120925903,61.8164978027,115.642799377,189.505859375,74.9090896606,21.2005316734,19.4058479309,48.0273208618,251.717315674,106.952769852,183.937852478,258.697146606,54.3078346252,26.6834163666,52.4263420105,71.1245269775
17,sub-11104,single_session,T1w,1.55414772034,1.11676061153,0.746664166451,0.92195212841,0.584175180649,4.93848705292,3.82651,3.60228,3.91066,3.97722,0.168513963989,0.449286192705,0.382199843306,0.725521056691,103675.375,180801.328125,77847.5078125,176,256,256,2.37275791168,1.48515152931,2.35558509827,3.27753734589,1.0,1.0,1.0,198.812530518,73.183303833,128.588562012,208.320602417,101.642948914,22.4471798897,17.7234501839,49.9902891159,276.340979004,121.965930939,202.80746994,285.032557678,54.6819992065,31.7878189087,58.7900352478,79.0411682129
18,sub-10672,single_session,T1w,1.41249239445,1.10315871239,0.792284667492,1.03881013393,0.520242924027,7.23278856277,4.59425,4.36244,4.60516,4.82692,0.144009793089,0.438904228884,0.417085978027,0.948462092975,68459.21875,144261.71875,60957.1757812,176,256,256,2.68271541595,1.60223162174,2.70355224609,3.74236249924,0.999997913837,1.0,1.0,242.805618286,82.8367004395,158.577346802,255.910827637,118.562728882,27.677240181,27.1383956909,70.1655158997,330.155578613,141.841679382,244.826905823,338.13296814,66.2547531128,37.0700531006,69.1508789062,89.6379089355
19,sub-10788,single_session,T1w,1.41716849804,1.17197430134,0.977074801922,0.896239519119,0.554025470385,5.24932050705,4.39148,4.21206,4.45442,4.51384,0.166726821154,0.418868916854,0.414404261992,0.932575728618,74714.140625,146257.484375,63208.0976562,176,256,256,2.37973213196,1.48167097569,2.38064289093,3.27688241005,1.00000357628,1.0,1.0,149.269638062,54.9274215698,94.1476669312,157.451538086,75.9985107422,20.2111049652,16.7674618721,45.3978466034,203.305406189,91.2063171387,151.802090454,208.38000946,40.3122062683,22.0322589874,43.465549469,54.5593795776
20,sub-10377,single_session,T1w,1.54211688042,1.21745371819,0.940767765045,0.794379234314,0.707741120781,3.98441839218,2.86042,3.23136,2.72271,2.66012,0.15440821779,0.395269208561,0.450322573648,0.753088683407,159719.890625,319249.5625,176868.359375,176,256,256,2.26438617706,1.38942587376,2.30467677116,3.09905600548,1.0,0.7109375,0.7109375,190.588394165,69.4504776001,120.791419983,190.689987183,90.333537674,19.4148159027,16.3386829376,31.6253163338,261.59251709,122.552054596,196.651699829,269.77805481,52.3557624817,33.3916053772,56.5676269531,76.4119567871
21,sub-10977,single_session,T1w,1.57191765308,1.1947709322,0.79547315836,0.82444101572,0.555465554623,5.19935655594,4.13584,3.98385,4.10139,4.32971,0.182234502635,0.402766651068,0.414998846297,0.955418039434,83058.375,140626.21875,67914.296875,176,256,256,2.39418506622,1.52967298031,2.41422057152,3.23866152763,1.0,1.0,1.0,220.503158569,85.7343139648,138.69821167,227.54876709,110.98804245,30.5900328636,21.9276144981,59.4458705902,300.655387878,142.001178741,226.625959778,309.300299072,58.8169555664,34.1806106567,65.6248321533,83.085105896
22,sub-10388,single_session,T1w,1.54433977604,1.22820711136,0.970268368721,0.881275117397,0.533398515636,5.84063148499,4.14247,3.90762,4.2511,4.2792,0.175724156809,0.43136198384,0.392913859351,0.957121672436,75726.8515625,123407.859375,63015.609375,176,256,256,2.49649095535,1.51359438896,2.54730176926,3.42857694626,1.0,1.0,1.0,206.034347534,75.9439620972,133.324447632,213.095291138,95.0160686493,25.3035618782,16.6182193756,56.466542244,282.09859314,125.484474182,214.18964386,289.590423584,57.5100898743,31.4062709808,63.0971565247,79.2955932617
23,sub-50071,single_session,T1w,1.44567525387,1.1498336792,0.858307898045,0.800845384598,0.600446197993,4.35876274109,4.01269,3.8261,4.05286,4.16666,0.174174996591,0.403534926739,0.42229007667,0.959145570662,94431.5703125,164396.25,72402.0703125,176,256,256,2.2592754364,1.45093417168,2.26302313805,3.06386852264,0.999993503094,1.0,1.0,194.166503906,74.4597854614,121.858139038,203.597885132,100.127895355,25.8975736618,18.0137090683,56.2996585846,261.917984009,123.45515976,197.427360535,268.616775513,50.9417266846,30.1988182068,57.4590911865,70.3856124878
24,sub-70051,single_session,T1w,1.4696419239,1.17163228989,0.916075468063,1.08002698421,0.551426323284,5.25226068497,4.47559,4.3169,4.52017,4.59435,0.159807298758,0.461289935656,0.378902765586,0.956376755626,80487.3671875,178365.984375,70104.1640625,176,256,256,2.34551548958,1.36249136925,2.29701423645,3.37704133987,0.999998450279,1.0,1.0,203.060165405,69.540435791,130.336456299,220.924377441,98.7904090881,25.1962148666,23.8470420837,59.3906179428,289.552314758,116.572230148,204.531410217,296.83367157,60.7174339294,28.7898654938,57.1544075012,80.9423828125
25,sub-50027,single_session,T1w,1.36765122414,1.11099755764,0.871317207813,0.967044591904,0.515118121195,5.93695163727,4.53426,4.30431,4.49833,4.81466,0.158399470716,0.433053108667,0.408547420616,0.945934319664,72225.6484375,142894.84375,59405.03125,176,256,256,2.43485808372,1.45779585838,2.43986701965,3.40691161156,1.0,1.0,1.0,210.185028076,73.9434432983,135.293014526,225.272750854,101.309578705,25.7527442932,21.9313955307,64.6994438171,287.94995575,125.440265274,213.656202698,294.749511719,59.1944198608,33.5656394958,61.1204223633,77.0502853394
26,sub-50063,single_session,T1w,1.42922496796,1.15418291092,0.920958042145,0.835508108139,0.611204584616,4.34777021408,3.67503,3.55882,3.72396,3.74516,0.195424042798,0.38117361453,0.423402342672,0.739695093539,82485.8828125,147134.328125,77900.0546875,176,256,256,2.26442742348,1.37159872055,2.29308795929,3.12859606743,1.0,1.0,1.0,163.628616333,63.04114151,102.977157593,173.775360107,74.0230998993,22.6797119141,18.363303566,46.8564964294,227.815705872,104.82716217,170.602708435,234.749716187,47.9776191711,24.6219444275,49.0587806702,61.7269821167
27,sub-70077,single_session,T1w,1.34666061401,1.08861780167,0.832169353962,1.13276100159,0.506754039512,7.77438735962,4.23374,4.05867,4.20724,4.44418,0.165255293903,0.454975885057,0.37976882104,0.581030319266,76844.140625,155402.0625,59148.1054688,176,256,256,2.82616233826,1.7598991394,2.79291319847,3.92567420006,0.999998390675,1.0,1.0,274.190185547,100.111495972,178.40184021,291.079986572,143.361464691,32.5825366974,28.3297241211,77.7299873352,379.404655457,171.480579376,278.313635254,389.122833252,74.9624404907,44.7665176392,79.0024337769,105.932197571
28,sub-60014,single_session,T1w,1.42632448673,1.16935002804,0.977673947811,0.919448435307,0.540085133838,5.67348909378,3.92817,3.69734,4.04173,4.05614,0.199011388241,0.40461572435,0.396372887408,0.924969573447,88115.75,162596.171875,71197.4765625,176,256,256,2.46784520149,1.57210290432,2.45599222183,3.37544059753,0.999999165535,1.0,1.0,147.275390625,59.1885681152,93.8230895996,157.349975586,74.4462039948,21.6448223114,18.9805719376,46.1419525146,203.188022614,97.6387390137,151.721759033,208.630600739,40.5987319946,23.0877475739,43.0963859558,54.6141777039
29,sub-11156,single_session,T1w,1.40732240677,1.12734174728,0.82090896368,0.939852416515,0.5385582251,6.15719604492,4.32368,4.18519,4.3484,4.44137,0.157086996205,0.413339587648,0.429573416147,0.614784327435,75396.3515625,152666.8125,59110.3515625,176,256,256,2.54048585892,1.62769210339,2.52695655823,3.46680903435,1.0,1.0,1.0,253.667877197,93.1462173462,159.028564453,267.623931885,136.755889893,33.9183637619,27.5795276642,78.4231391907,338.748825073,153.966685486,254.029522705,345.990155029,64.9013290405,37.7994384766,72.6303253174,89.0602722168
30,sub-60005,single_session,T1w,1.54627406597,1.20868802071,0.943849921227,1.04785478115,0.513106905044,7.10217809677,4.51979,4.31413,4.65901,4.59376,0.193596202425,0.412882959997,0.393520837579,0.94432804648,71221.8046875,138997.078125,64831.9453125,176,256,256,2.67969799042,1.53264439106,2.72929739952,3.77715206146,0.999996781349,1.0,1.0,177.698455811,63.8789901733,115.963882446,193.222198486,72.5386199951,25.3073072433,24.2838500977,58.9988014221,249.508514404,106.126285553,186.456613159,256.021539307,54.6478691101,24.7123031616,52.768447876,66.6045684814
31,sub-50058,single_session,T1w,1.46669447422,1.15807843208,0.923474192619,1.02142834663,0.534562812725,6.78701782227,4.29527,4.15281,4.31605,4.42123,0.206492628563,0.406309632091,0.387197739346,0.555702905504,79435.8828125,141623.375,62426.2539062,176,256,256,2.71271252632,1.64760637283,2.73455190659,3.75598025322,0.999997675419,1.0,1.0,159.307723999,61.3030815125,101.723182678,171.221939087,72.2796482086,23.5532576561,19.307195282,49.3189224243,222.381286621,99.958285141,166.913343811,228.389052582,46.8347511292,23.045665741,47.9015045166,60.5163993835
32,sub-10680,single_session,T1w,1.37777042389,1.07363784313,0.789351820946,1.12138164043,0.52775732807,7.35868120193,4.55524,4.24744,4.6052,4.83237,0.160216628469,0.431535734649,0.408247636882,0.955453247616,84990.8984375,178770.9375,68521.1171875,176,256,256,2.73287582397,1.68701148033,2.69511699677,3.81649851799,1.0,1.0,1.0,240.515777588,86.3513870239,151.43409729,257.588562012,125.425732422,30.7580780029,25.9820474625,73.6736087799,330.357348633,145.676170349,241.43236084,338.336273193,66.4069290161,37.8326301575,68.5475311279,88.9026947021
33,sub-11142,single_session,T1w,1.51616835594,1.12441933155,0.756179094315,0.850162625313,0.597379224219,4.22528648376,3.84825,3.69911,3.87434,3.97646,0.166616543623,0.428663615943,0.404719840434,0.96031626695,91520.7109375,172216.75,71562.2734375,176,256,256,2.19707202911,1.35372591019,2.19366383553,3.04382658005,1.0,1.0,1.0,197.846115112,72.6802902222,127.928184509,209.102584839,98.5050540924,23.1522312164,20.1635650635,52.9762191772,273.377033997,126.184570312,201.714190674,281.696276855,55.1265106201,32.4553756714,57.6935691833,75.9693374634
34,sub-50081,single_session,T1w,1.45520961285,1.14752686024,0.880248844624,0.902370393276,0.628187739689,3.91993784904,3.58735,3.43336,3.65834,3.67553,0.181720029413,0.4081719447,0.410108025887,0.721505266256,90283.265625,174833.3125,68738.25,176,256,256,2.17824983597,1.30555558205,2.16341161728,3.06578207016,1.00000321865,1.0,1.0,184.834075928,67.3467025757,115.159927368,200.505661011,88.0294685364,24.4200763702,18.7414516449,57.3678749084,258.282867432,112.611791611,188.403617859,265.234635925,54.1332397461,27.3129177094,54.0064353943,69.2355041504
35,sub-11098,single_session,T1w,1.55157220364,1.19257557392,0.91764575243,0.774156332016,0.607335996134,4.2652258873,4.0533,3.92122,4.08409,4.15824,0.185768496051,0.387362725765,0.426868778183,0.960798732607,86690.015625,176552.96875,105228.242188,176,256,256,2.21974730492,1.40389585495,2.24059462547,3.01475095749,0.999997258186,1.0,1.0,175.404937744,69.5043182373,109.450019836,177.687973022,86.0950660706,24.7630709648,23.4923095703,45.8860588074,242.448570251,117.395336151,179.335716248,251.05062561,48.5674972534,28.4016227722,50.1377754211,68.3414306641
36,sub-70060,single_session,T1w,1.34524106979,1.05799424648,0.734386861324,0.955635845661,0.570184270157,5.85070228577,4.03167,3.84569,4.04197,4.2159,0.162269985854,0.426701041646,0.4110289725,0.958467589885,95249.46875,177886.390625,72846.59375,176,256,256,2.52683091164,1.59619629383,2.51433062553,3.46996641159,1.0000064373,1.0,1.0,239.130981445,89.2925033569,154.104309082,252.362472534,124.446608734,28.1790899277,23.1805915833,66.7529930115,326.96081543,153.288438416,242.004592896,336.14618988,64.0299835205,39.8912734985,69.3968276978,89.2159042358
37,sub-10292,single_session,T1w,1.38444685936,1.15574908257,0.908704459667,0.821130752563,0.60067353318,4.0659365654,3.99909,3.79922,4.08705,4.11887,0.1819200015,0.415230634267,0.402849364233,0.965824515848,75508.546875,148366.046875,68694.296875,176,256,256,2.18392825127,1.32145357132,2.20460033417,3.02573108673,1.0,1.0,1.0,207.349227905,77.3421859741,133.702438354,219.36491394,96.6222343445,27.4487715721,25.2142915726,60.3404087067,286.111502075,131.530652618,213.764492035,293.650007629,59.0996780396,32.2453117371,60.8951225281,78.4653701782
38,sub-11044,single_session,T1w,1.43986868858,1.14922380447,0.837669014931,1.02699506283,0.540410044909,6.18904209137,3.78708,3.61273,3.84389,3.91118,0.166427240592,0.441682598752,0.391890160655,0.599791971497,83105.765625,152841.640625,64046.3242188,176,256,256,2.53760385513,1.45909678936,2.5633597374,3.59035491943,1.0,1.0,1.0,207.389083862,70.6109161377,134.433792114,221.762619019,90.4060134888,24.047286129,18.4423728943,57.8028755188,289.024497986,118.116628647,213.340711975,296.395068359,61.3181686401,30.4001197815,61.7942619324,80.533706665
39,sub-11030,single_session,T1w,1.45156359673,1.14205944538,0.843644201756,0.95921599865,0.557644548951,5.75254678726,4.07801,3.85629,4.12385,4.26453,0.193808264871,0.414486029666,0.391705705463,0.952824947838,92508.8984375,174243.78125,71560.296875,176,256,256,2.51303386688,1.55649101734,2.51169729233,3.47091341019,1.0,1.0,1.0,205.072036743,78.7907333374,130.883987427,218.81880188,99.3123672485,28.5384123802,24.3022493362,60.5775741577,284.083447266,131.592521667,212.64076767,291.701184082,58.2057228088,31.7340488434,60.6192588806,77.9582748413
40,sub-60036,single_session,T1w,1.5118637085,1.18675756454,0.912898182869,0.965751647949,0.527861729668,6.49256801605,4.22504,3.98368,4.35127,4.35104,0.157972401375,0.445261116911,0.396766481714,0.955931678562,71936.28125,127147.453125,58901.1796875,176,256,256,2.59754228592,1.56755316257,2.62966108322,3.59541273117,0.999999821186,1.0,1.0,210.147094727,74.7311706543,138.817993164,222.055267334,100.125026703,24.230022049,20.0782227516,61.5056350708,286.535333252,127.845509338,215.905918121,293.554673767,57.8594436646,33.694896698,62.5526046753,78.1169815063
41,sub-11082,single_session,T1w,1.33413076401,1.10056257248,0.842953681946,1.08272433281,0.530305123165,7.11848020554,4.48988,4.21265,4.60548,4.66525,0.166427071791,0.414843230363,0.418729697846,0.580768243045,79524.5859375,154219.671875,57934.4296875,176,256,256,2.69851112366,1.63082027435,2.69099473953,3.77371907234,1.0,1.0,1.0,255.283172607,91.1409301758,160.439208984,276.087127686,124.954202271,31.9559623718,22.2543411255,81.4300575256,348.902375793,152.360113525,257.282757568,356.724411011,71.4862976074,37.6378097534,74.5111465454,91.5050430298
42,sub-10189,single_session,T1w,1.53103339672,1.18721008301,0.842869877815,0.871217787266,0.567598208623,4.51212596893,3.9915,3.72957,4.07412,4.18518,0.165718022725,0.412042688385,0.42223928889,0.954314392895,76996.0,153407.578125,67339.296875,176,256,256,2.18012428284,1.22603094578,2.22156214714,3.0927798748,0.999999165535,1.0,1.0,199.253417969,67.1347579956,125.903869629,210.991851807,82.4595932007,24.1170940399,18.4381498337,54.5560070038,276.055993652,114.404502869,202.816395569,283.358297729,59.8480377197,29.2429351807,58.5151939392,76.4385070801
43,sub-10785,single_session,T1w,1.43662416935,1.18608498573,0.913450419903,1.07054293156,0.527898333887,6.41985654831,4.37101,4.16198,4.37567,4.58564,0.169238871778,0.441026156236,0.389734971986,0.950092633638,76612.0390625,151418.453125,62340.7226562,176,256,256,2.58783984184,1.56101977825,2.56597852707,3.63652157784,1.00000011921,1.0,1.0,207.573730469,74.0440444946,131.450500488,222.748962402,101.456072235,27.4882331848,21.0228227615,62.8046089172,288.502435303,120.831895447,210.911473846,295.246484375,59.0869293213,30.0973339081,60.5072059631,78.9113845825
44,sub-10692,single_session,T1w,1.32247257233,1.04671359062,0.803528249264,1.18358445168,0.507298186865,8.16840362549,4.51613,4.26482,4.5552,4.74123,0.176908369688,0.443336353596,0.379755276715,0.958718728848,81441.671875,162286.8125,64208.3789062,176,256,256,2.8860065937,1.73808288574,2.86817598343,4.05176067352,1.0,1.0,1.0,287.157592773,104.200469971,184.418289185,308.853027344,138.206668854,37.5923587799,29.2321241379,85.1937465668,400.473899841,174.500616455,294.390179443,410.134689331,82.689414978,44.5196342468,84.283531189,110.439460754
45,sub-70010,single_session,T1w,1.47940897942,1.16035878658,0.840096771717,0.859712600708,0.579197820317,4.86295127869,4.0532,3.85942,4.12031,4.18738,0.173490394678,0.402805819757,0.423703785564,0.957196350466,87355.609375,157046.65625,66652.15625,176,256,256,2.31852507591,1.42380046844,2.33603096008,3.19574356079,1.0,1.0,1.0,196.50920105,72.7314910889,124.395935059,209.414306641,95.4837303162,26.0459270477,20.9549590111,61.4868144989,267.855392456,121.314878845,200.584124756,274.638839722,54.3982162476,29.525308609,57.8808670044,70.5566635132
46,sub-10696,single_session,T1w,1.37084639072,1.08223569393,0.807060539722,1.07308602333,0.546112876101,6.47136926651,4.15097,3.93792,4.13594,4.39145,0.164264328467,0.439799262503,0.39593640903,0.600058356774,90229.359375,177651.140625,69485.4375,176,256,256,2.59198737144,1.51616609097,2.59335517883,3.66644120216,1.0,1.0,1.0,248.761413574,85.5875244141,159.373138428,268.500061035,115.941352844,29.3757642746,22.8426940918,75.4902439117,345.019561768,142.115424347,252.765737915,353.06028595,72.0835418701,35.4899101257,72.8243713379,93.6386489868
47,sub-10429,single_session,T1w,1.51688420773,1.21817696095,0.966699898243,0.960243463516,0.516977792342,6.08682966232,3.83935,3.65797,3.93809,3.9287,0.171437200302,0.438638810925,0.389923988773,0.892587069395,71978.8984375,139898.9375,64680.8085938,176,256,256,2.49829125404,1.51946854591,2.50758099556,3.46782445908,1.0,1.0,1.0,119.955879211,44.1519508362,78.8943252563,126.555404663,57.4458404541,15.0098617554,14.4221408367,32.9400360107,166.551831055,75.4273330688,123.38576355,171.504675293,33.8438987732,18.8104896545,34.9712333679,46.6327629089
